title,movie_num,summary,actor_list,rating,rating_cnt,info1,info2
미끼,49,"“저도 다 해봤어요. 근데, 변하는 건 아무것도 없어요.” 과거 잘 나가는 쇼트트랙 국가대표였던 ‘주영’(백진희) 지금은 고등학교 컬링팀 코치로 활동 중이다. 그 누구에게도 말할 수 없었던 과거를 꼭꼭 숨긴 채 살아가던 그녀에게 충격적인 소식이 전해진다. “유라가 죽었대…”선수 시절을 함께 보낸 동료의 죽음에 장례식장을 찾아간 ‘주영’은 그곳에서 팀 코치였던 ‘혁수’(배유람)와 마주치고 그토록 잊고 싶었던 그때의 기억들을 다시 떠올리게 되는데…국가대표라는 찬란한 이름,그 뒤에 감춰진 폭력이 밝혀진다!","['윤권수(감독)', '백진희(주연 | 주영)', '송재림(주연)', '배유람(주연 | 혁수)', '김정난(조연)']",1.7,(35명),2023 · 드라마 · 한국,1시간 46분 · 15세
도티와 영원의 탑,50,"게임을 시작하시겠습니까? 슬럼프에 빠진 ‘순한맛’ 게임 크리에이터 ‘도티’에게 자극적인 ‘매운맛’으로 승승장구하고 있는 인기 1위 크리에이터 킬박이 게임 대결을 신청한다. 서로의 은퇴를 건 중대한 대결을 위해 도티의 든든한 지원군이자 친구들인 ‘도티즈’ 옐언니, 밍모, 코아가 함께 한다. 박진감 넘치는 게임 승부 도중, 의문의 AI 캐릭터 파파라쿤에 의해 ‘도티즈’와 킬박, 생방송 게임 시청자들이 ‘영원의 탑’이라는 게임으로 강제 소환되는데! 게임 속 상황이 현실이 되어버리는 절체절명의 위기 속, 도티와 친구들은 ‘영원의 탑’ 게임에 얽힌 비밀을 풀고 모두를 구할 수 있을까? 현실 세계의 영혼이 게임에 봉인됐다!위기에 빠진 친구들을 구하기 위한 놀라운 게임 어드벤처가 시작된다!","['배완(감독)', '양희성(감독)', '박인한(감독)', '도티(성우)', '최예린(성우)', '이민호(성우)', '이민형(성우)', '엄상현(성우)']",3.1,(48명),2023 · 애니메이션 · 한국,1시간 26분 · 전체
그녀의 취미생활,53,폐쇄적인 시골 마을에 살고 있는 연약해 보이지만 강인한 여성 '정인'. 도시에서 이사 온 뭐든지 다 알고 있는 것 같은 여성 '혜정'. 이들이 만나 펼쳐지는 가장 아름답고 강렬한 킬링 워맨스릴러,"['하명미(감독)', '정이서(주연 | 정인)', '김혜나(주연 | 혜정)', '우지현(조연 | 광재)']",2.9,(588명),2023 · 미스터리/범죄/스릴러 · 한국,1시간 58분 · 15세
라방,54,"“내 여자친구가 인터넷 몰카 라이브 방송에 나온다?!”대기업 취업도 쉽지 않고 친구가 보낸 불법 몰카 라이브 방송 링크를 여자친구 수진에게 들켜 헤어질 위기에 처한 프리랜서 PD ‘동주’. 수진의 생일날 이벤트를 준비하던 중 의문의 라이브 방송 링크가 전송되고 링크가 자동으로 열리는데… “아이디 486번 고객님이 입장되었습니다” 실시간으로 시작되는 몰카 라이브 방송! 그런데 모니터를 통해 여자친구 ‘수진’이 나타나고 동주는 충격에 빠지게 된다. 정체불명의 ‘젠틀맨’과 정신을 잃은 ‘수진’, ‘동주’는 사랑하는 수진을 구하기 위해 라이브 방송에 참여하기 시작하지만 ‘젠틀맨’은 라이브 방송을 점점 최악의 상황으로 끌고 가는데… 1분 1초를 다투는 숨 막히는 실시간 라이브 추격전이 시작된다!","['최주연(감독)', '박성웅(주연)', '박선호(주연)', '김희정(주연)']",1.7,"(1,644명)",2022 · 범죄/스릴러 · 한국,1시간 30분 · 청불
오늘 출가합니다,55,오랫동안 출가를 준비한 ‘성민’은 친구 ‘진우’와 함께 자신의 출가 사찰인 태웅사로 향한다. 하지만 사찰에 도착한 성민은 뜻밖에 나이 제한에 걸려 출가를 거절당하게 된다. 어리둥절한 성민과 진우는 포기하지 않고 오대산 법문사로 향하지만 이번에도 뜻하지 않은 이유로 출가를 또다시 거절당하게 되는데… 무엇 하나 쉽지 않은 인생!지금부터 기분 좋아지는 마음 여행이 시작됩니다! 함께 떠나실까요?,"['김성환(감독)', '양흥주(주연)', '나현준(주연)']",3.0,(129명),2021 · 드라마 · 한국,1시간 31분 · 12세
리향,56,교통사고를 당해 장애 진단을 받은 소녀 ‘리향’이 휴양차 방문한 조부모 집에서 ‘지훈’과 만나면서 벌어지는 이야기를 다룬 영화,['신재천(감독)'],0.5,(1명),2023 · 드라마 · 한국,1시간 25분
우리 돈 벌레,61,"한때 히트곡이 빵 터지며 잘 나갔던 뮤지션 ‘DG 동근’은 횡령 혐의로 교도소를 가게 되면서 추락한다. 그 후 출소해 금융회사를 찾아가 백억펀드를 맡긴다는 약속을 지키라고 하지만, ‘윤본부장’은 돈을 빼돌릴 생각으로 신예 그룹 ‘왓츠업’을 이용하려는 ‘버터크림빵 엔터’를 만나보라고 한다. 그러다 ‘동근’은 ‘왓츠업’과 마추치게 되고 그들의 재능과 순수함, 그리고 자신의 순수했던 뮤지션 시절을 떠올리며 매니저이자 멘토를 자처한다. 하지만 횡령 계획이 무산될 위기에 처한 ‘윤본부장’과 ‘버터크림빵 엔터’는 ‘동근’과 ‘왓츠업’ 사이를 이간질하려 하는데…","['윤재연(감독)', '양동근(주연)', '던밀스(주연)', '차루하(주연)', '정소미(주연)']",1.6,(37명),2023 · 드라마/코미디 · 한국,1시간 25분 · 12세
르네상스 필름 바이 비욘세,68,"RENAISSANCE WORLD TOUR created a sanctuary for freedom, and shared joy, for more than 2.7 million fans.영화 <RENAISSANCE: A FILM BY BEYONCE>는 RENAISSANCE 월드 투어의 첫 공연이었던 스웨덴 스톡홀름부터 피날레 공연인 미국 미주리 주 캔자스시티까지의 여정을 모두 담고 있다. 비욘세(Beyonce)는 이번 투어가 만들어지는 모든 제작 과정에 연출을 주도하며, 그녀가 쌓아온 레거시를 대변하는 크리에이티브와 그녀가 이 투어를 하게 된 이유 등이 이 공연 실황에 모두 녹아 있다. 찬사가 끊이지 않는 비욘세(Beyonce)의 이번 <RENAISSANCE> 월드 투어는 270만명 이상의 팬들에게 단순한 공연이 아닌 '자유의 안식처'이 되어, 팬들과 함께 현장에서 환희와 열기를 나눴다.","['비욘세(감독)', '비욘세(출연)', '블루 아이비 카터(출연)']",4.2,(213명),2023 · 공연실황/음악 · 미국,2시간 49분 · 15세
나 혼자만 레벨업 : 프리뷰,71,새로운 차원에서 출몰하는 괴물들에 맞선 헌터들의 활약을 그린 애니메이션 영화,"['나카시게 슌스케(감독)', '반 타이토(성우 | 미즈시노 슌/성진우)', '나카무라 겐타(성우 | 모로비시 켄타/유진호)', '우에다 레이나(성우 | 코사카 시즈쿠/차해인)']",3.6,(63명),2023 · 애니메이션/액션/판타지 · 일본,44분 · 청불
신체모음.zip,74,"“마지막 조각은 바로 너야”  사이비 종교 단체를 잠입 취재하는 막내 기자 ‘시경’. 특별한 의식에 초대받아 참여하게 되고, 교인들은 차례대로 소원을 빌고 제물을 바친다. 드디어 ‘시경’의 차례가 된 순간, 제물이 바로 신체 조각이란 사실을 깨닫고 충격에 휩싸이게 되는데…눈, 코, 입… 각 신체 조각에 얽힌 6개의 이야기!모든 신체가 모이면 날것의 공포가 깨어난다!","['최원경(감독)', '전병덕(감독)', '이광진(감독)', '지삼(감독)', '김장미(감독)', '서형우(감독)', '김민석(주연)', '김채은(주연)', '권아름(주연)', '혁(주연)', '강준규(주연)', '김아현(주연)', '조우리(주연)', '김윤하(조연)']",2.4,(979명),2022 · 공포 · 한국,1시간 44분 · 15세
너의 순간,75,"자유로운 라이프스타일의 소유자이지만 어릴 적 엄마를 잃은 아픔에 아버지를 원망하며 살고 있는 포토그래퍼 정후. 엄마와의 추억은 오직 사진 한 장 밖에 없어 추억이 담긴 사진이 늘 그리웠던 영. 어느 비오는 날, 우연히 정후의 캠핑카에 뛰어들게 된 영은 그의 캠핑카에서 하룻밤을 지내게 되고, 이후 둘은 서로의 아픔을 나즈막히 짐작하며 그 해 여름을 함께 보낸다. 정후를 통해 사진의 매력을 알게 된 영은 사진을 좀 더 알고 싶은 마음에 영은 정후의 아버지를 찾아가고, 이 사실을 알게 된 정후는 분노에 휩싸인다. 아버지를 결코 용서할 수 없었던 정후. 이후 정후와 영의 사이는 점점 벌어지게 되고...","['이상준(감독)', '우지현(주연 | 정후)', '옥자연(주연 | 영)', '이상일(주연 | 상일)', '차희(조연 | 수연)', '정이헌(조연 | 민우)', '변중희(단역 | 할머니)']",2.7,(150명),2020 · 로맨스/드라마 · 한국,1시간 24분 · 12세
30일,76,"“완벽한 저에게 신은 저 여자를 던지셨죠” 지성과 외모 그리고 찌질함까지 타고난, '정열'(강하늘). “모기 같은 존재죠. 존재의 이유를 모르겠는?” 능력과 커리어 그리고 똘기까지 타고난, '나라'(정소민). 영화처럼 만나 영화같은 사랑을 했지만 서로의 찌질함과 똘기를 견디다 못해 마침내 완벽한 남남이 되기로 한다. 그러나! 완벽한 이별을 딱 D-30 앞둔 이들에게 찾아온 것은... 동반기억상실? 올 추석, 기억도 로맨스도 날리고 웃음만 남긴 이들의 제대로 터지는 코미디가 온다!","['남대중(감독)', '강하늘(주연)', '정소민(주연)', '조민수(조연 | 도보배)', '김선영(조연 | 주숙정)', '황세인(조연 | 홍나미)', '윤경호(조연 | 배기배)', '이상진(조연 | 엄귀동)', '원우(조연 | 장탁호)', '송해나(조연 | 천애옥)', '엄지윤(조연 | 고영지)', '임철형(조연 | 홍장군)', '임진택(조연 | 노이장)', '김진만(조연 | 남감독)', '장지아(조연 | 최면사)', '서한결(조연 | 류모경)', '전노민(조연 | 조박사)', '태인호(조연 | 촬영장 주연)', '강지영(조연 | 상아)', '정형석(조연 | 로펌 대표)']",3.2,(2.5만명),2023 · 코미디 · 한국,1시간 59분 · 12세
어쩌면 우린 헤어졌는지 모른다,77,“헤어지자고 먼저 말한 건 너야”“헤어지자고 말 꺼내게 한 사람이 너잖아”이별을 처리하는 데 걸리는 시간은 얼마나 될까? 연락처의 애칭을 풀네임으로 바꾸면? 카톡 친구를 삭제하면? SNS 팔로우를 끊으면?사랑하는 사람에서 아는 사람으로아는 사람에서 모르는 사람이 되기까지의 현실 이별 프로세스,"['형슬우(감독)', '이동휘(주연 | 준호)', '정은채(주연 | 아영)', '강길우(조연 | 경일)', '정다은(조연 | 안나)', '종호(조연 | 하늘)', '고규필(조연 | 민섭)', '박성일(조연 | 윤성)', '옥지영(조연 | 희수)']",2.9,"(5,220명)",2021 · 로맨스/드라마 · 한국,1시간 43분 · 12세
캐리와 슈퍼콜라,78,내 친구 ‘콜라’에게 초능력이 생겼다…?!우주 악당 ‘스펙터’에게 쫓기던 외계인 ‘마스터’는  우연히 지구에 불시착하게 되고 ‘캐리’의 가장 소중한 인형 ‘콜라’의 몸 속에 들어가게 된다. 그렇게 처음 ‘슈퍼콜라’와 만나게 된 11살 캐리와 친구들!  자유자재로 사물을 움직일 수 있는 초능력 덕분에 ‘캐리’의 하나뿐인 비밀친구가 된 ‘슈퍼 콜라’! 그러나 평온함도 잠시. 무리한 초능력 사용으로 ‘스펙터’ 일당의 레이더에 걸린 ‘슈퍼콜라’는 결국 악당의 우주선으로 잡혀가고 마는데!용감무쌍 캐리의 슈퍼파워 콜라 구출 대작전!,"['오성윤(감독)', '이춘백(감독)', '최정윤(성우 | 캐리)', '엄상현(성우 | 콜라)', '이다은(성우 | 엘리)', '원옥화(성우 | 캐빈)']",3.0,(65명),2022 · 애니메이션/키즈 · 한국,1시간 19분 · 전체
별 볼일 없는 인생,79,"과거와 현재의 선을 넘는 여자!불운했던 과거를 뒤로하고 현모양처를 꿈꾸던 ‘이선‘. 하지만 이 세상에 제대로 된 남자는 없었다! 다시 시작하는 게 유일한 탈출구라 생각한 그녀는 위장 자살을 통해 새로운 사랑을 꿈꾼다. 하지만 어이없게도 진짜 죽음을 맞이하게 된 ‘이선‘! 숨이 멎어가는 그 순간, 과거 연애를 돌아보는 7일간의 타임슬립 문이 열리는데…그녀의 사랑은 보상받을 수 있을까?","['서동헌(감독)', '정가은(주연 | 이선)', '곽필제(조연)', '노진원(조연)', '나미희(조연)', '신기루(우정출연)', '졸탄(우정출연)', '전유성(우정출연)']",1.7,(47명),2022 · 판타지/로맨스 · 한국,1시간 38분 · 15세
소년들,80,"이것이 무슨 수사여? 똥이제! 1999년 전북 삼례의 작은 슈퍼마켓에서 강도 살인 사건이 발생한다. 경찰의 수사망은 단번에 동네에 사는 소년들 3인으로 좁혀지고, 하루아침에 살인자로 내몰린 이들은 영문도 모른 채 감옥에 수감된다. 이듬해 새롭게 반장으로 부임 온 베테랑 형사 '황준철'(설경구)에게 진범에 대한 제보가 들어오고, 그는 소년들의 누명을 벗겨주기 위해 재수사에 나선다. 하지만 당시 사건의 책임 형사였던 '최우성'(유준상)의 방해로 모든 것이 수포로 돌아가고, '황반장'은 좌천된다.그로부터 16년 후, '황반장' 앞에 사건의 유일한 목격자였던 '윤미숙'(진경)과 소년들이 다시 찾아오는데…","['정지영(감독)', '설경구(주연 | 황준철)', '유준상(주연 | 최우성)', '진경(주연 | 윤미숙)', '염혜란(조연 | 김경미)', '허성태(조연 | 박형사)', '강숙(조연 | 대포집 사장)', '박소이(조연)', '박철민(조연)', '김동영(조연)', '서인국(조연)', '유수빈(조연)', '배유람(조연)', '한수연(조연)', '조진웅(우정출연)']",2.8,"(3,686명)",2020 · 드라마/범죄 · 한국,2시간 3분 · 15세
티처스 라운지,81,"모든 확신에는 증거가 필요하다.도난 사건이 빈번한 학교에 새로 부임한 신임 교사 ‘카를라’. 자기가 가르치는 이민자 아이가 범인으로 몰려 문제가 생기고, 그 와중에 교무실에서 동료 교사의 부정 행위를 목격하게 되면서 스스로 해결책을 찾고자 노트북 카메라를 켜 둔 채 지갑을 옷에 두고 수업에 들어간다. 예상대로 지갑의 돈이 사라지고 카메라에는 돈을 가져간 사람의 블라우스가 찍혀 있었다. 하지만 잘못된 것을 바로 잡으려고 했던 일들은 오히려 카를라가 숨 쉴 수 없을 정도의 더 큰 시련으로 조여오기 시작하는데…지키느냐, 무너지느냐, 선택해야 한다!","['일커 카탁(감독)', '레오니 베네쉬(주연)', '마이클 클래머(조연)', '라파엘 스타포비악(조연)', '안느-카트린 구미히(조연)', '에바 로에보(조연)']",3.6,"(1,125명)",2023 · 드라마 · 독일,1시간 39분 · 12세
2만 종의 벌,83,"코코라 부르지마!내 진짜 이름은 비밀이야긴 머리에 옷 투정이 잦은 아이 8살 '코코'. 여름방학을 맞아 외갓집에 간 코코는 또래 아이들과 어울리고 싶지 않다. 성별과 이름을 확실하게 기록해야 하는 수영장에는 더욱 가고 싶지 않다. 좋아하지도 않는 이름으로 자신을 소개해야 하는 상황이 괴로운 코코는 잔소리를 늘어놓는 어른들을 피해 이모할머니의 양봉장을 놀이터로 삼는다. 벌에게 먹이를 주고, 각기 다른 향이 나는 꽃 이름도 배우고, 보호복 없이도 벌과 소통할 수 있게 된 코코. 벌의 세계를 통해 어렵고 두렵기만 했던 자기의 세상을 이해하고 자신의 진짜 모습을 내보일 준비를 하기 시작하는데…이름을 직접 지어봐 원하면 누구든 될 수 있어!","['에스티발리스 우레솔라 솔라구렌(감독)', '소피아 오테로(주연)', '파트리샤 로페스 아나이스(조연)', '아네 가바레인(조연)', '이트지아르 라스카노(조연)', '마르셀로 로비오(조연)', '사라 코사르(조연)', '미구엘 가르세스(조연)']",3.3,(546명),2023 · 드라마 · 스페인,2시간 8분 · 12세
빅슬립,84,"오늘도 거리를 헤매던 길호는 우연히 만난 기영의 호의로 하룻밤을 그의 집에서 머물게 된다. 단지 하룻밤이지만 길호는 기영의 거친 태도 속에 다정함을, 기영은 길호의 믿지 못할 행실 속에 연약한 결심을 눈치챈다. 하지만 각자 지리멸렬한 낮을 지나, 뜬 눈으로 밤을 지켜낸 두 사람은 서로의 마음에 생채기를 내고야 마는데... 쉬이 잠들지 못하는 밤, 나누고 싶은 마음 한 칸을 지켜낼 수 있을까?","['김태훈(감독)', '김영성(주연)', '최준우(주연)', '이랑서(조연)', '김자영(조연)', '홍석빈(조연)', '송요셉(조연)', '현우석(조연)']",3.2,(606명),2022 · 드라마 · 한국,1시간 53분 · 15세
비닐하우스,86,비닐하우스에 살고 있는 ‘문정’은 아들과 함께 살 제대로 된 집을 구하기 위해 간병인 일을 한다. 치매를 앓고 있는 노인 ‘화옥’을 돌보다가 갑작스러운 사고가 일어나게 되고 결국 죽음에 이르게 된다. 충격적인 상황에서도 병원에 연락을 하려고 하지만 동시에 울리는 한 통의 전화로 모든 것이 변하게 된다. ‘문정’은 아내의 시체를 앞에 두고도 아무것도 모르는 시각 장애인 ‘태강’을 속이며 돌이킬 수 없는 선택을 하게 되는데…,"['이솔희(감독)', '김서형(주연 | 문정)', '남연우(조연 | 경일)', '양재성(조연 | 태강)', '안소요(조연 | 순남)', '신연숙(조연 | 화옥)', '원미원(조연 | 춘화)', '박옥출(조연)']",3.1,"(3,115명)",2022 · 범죄/드라마 · 한국,1시간 40분 · 15세
두 사람을 위한 식탁,87,"“너랑 나랑은 영원한 평행선일까?”극단적인 식사 거부로 거식증 진단을 받은 채영. 막연한 죄책감을 느낀 엄마 상옥은 병의 기원을 찾기 위해 자신의 과거를 탐색하지만 그 이유를 알 수 없다.“각본을 수백 가지 써봤는데, 지금 네가 말한 각본은 참 뜻밖이네.”오랜 세월이 흐르고, 그동안 참아왔던 채영과 상옥의 대화가 시작된다.","['김보람(감독)', '박채영(출연 | 본인)', '박상옥(출연 | 본인)']",3.6,(855명),2022 · 다큐멘터리 · 한국,1시간 31분 · 12세
물비늘,88,"‘예분’은 손녀 ‘수정’을 사고로 잃은 뒤 삶이 1년 전 그날에 멈춰버렸다. 손녀의 유해를 찾기 위해 매일 같이 강가에 나가는 ‘예분’ 앞에 손녀의 절친 ‘지윤’이 나타난다. 두 사람에겐 들어야 할 진실이 있고, 삼켜야 할 비밀이 있는데… 진실과 비밀 사이 깊은 슬픔이 일렁인다.","['임승현(감독)', '김자영(주연)', '홍예서(주연)', '정애화(조연)', '설시연(조연)', '김현정(조연 | 현경)', '장준휘(조연)', '최원용(조연)', '하준호(조연)']",3.1,(324명),2022 · 드라마 · 한국,1시간 39분 · 12세
신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,90,"최초의 3D CG! 제작 기간 7년최고의 웃음과 감동! 최강의 스케일옷까지 갈아입은 볼록 짱구 등장!어느 날, 우주에서 날아온 검은 빛과 하얀 빛이 떡잎마을을 향해 떨어진다. 평소처럼 저녁밥을 손꼽아 기다리던 짱구는 하얀 빛에 정통으로 맞게 되고 그러자 온몸에 넘치는 신비한 힘! 힘에 몸을 맡긴 채 엉덩이에 의식을 집중하자 장난감들이 붕붕 떠오른다. ""엉덩이... 엉덩이가 뜨거워...!?뭔지 몰라도 엄청난 힘을 손에 넣은 것 같아.""한편, 검은 빛을 통해 초능력을 손에 넣은 또 다른 남자는 이 세상의 파멸을 바라며 폭주하기 시작하는데, 위기에 처한 세상을 구하기 위한 유일한 희망이 바로 짱구...!? 올 겨울, 짱구의 엉덩이가 뜨겁게 타오른다!","['오네 히토시(감독)', '코바야시 유미코(성우 | 노하라 신노스케(짱구))', '나라하시 미키(성우 | 노하라 미사에(짱구 엄마))', '마시바 마리(성우)', '모리카와 토시유키(성우 | 노하라 히로시(짱구 아빠))', '코오로기 사토미(성우)', '스즈키 모구라(성우)', '미즈카와 카타마리(성우)', '키토 아카리(성우)', '마츠자카 토리(성우)']",3.0,"(3,713명)",2023 · 애니메이션/코미디/모험 · 일본,1시간 34분 · 전체
크레센도,91,"“예술성, 테크닉, 기교, 드라마, 짜릿함. 그는 피아노 연주의 극치를 보여주었다!” 반 클라이번 국제 피아노 콩쿠르에 참여하기 위해 모인 세계 음악계의 유망주 30명. 갖은 역경, 희생, 좌절을 딛고 무대에 오른 젊은 피아니스트들이 하나 둘 탈락하는 가운데, 참여자들은 한 천재의 등장을 목도하게 된다. 그는 평범한 또래 소년과 같이 수수한 18살 피아니스트 임윤찬. 하지만 그의 연주가 시작되자마자 현장은 깊은 전율로 가득 차기 시작하는데...K-클래식 대표주자 ‘임윤찬’의 역사적인 우승 현장을 마주하다.음악 팬들을 열광하게 할 12월, 단 하나뿐인 월드클래스 클래식 음악 영화!","['헤더 윌크(감독)', '임윤찬(출연)', '안나 게뉴시네(출연)', '드미트리 초니(출연)', '마린 알솝(출연)']",3.6,"(1,241명)",2023 · 다큐멘터리 · 미국,1시간 52분 · 전체
사랑은 낙엽을 타고,92,"2024년, 헬싱키의 외로운 두 영혼 안사와 홀라파는 어느 날 우연히 만나 눈길을 주고받는다.""그럼 또 만날까요? 근데 이름도 모르네요""""다음에 알려줄게요""서로의 이름도, 주소도 알지 못한 채 유일하게 받아 적은 전화번호마저 잃어버린다. 운명이 이들을 갈라놓으려 할 때 두 사람은 다시 만날 수 있을까?","['아키 카우리스마키(감독)', '알마 포이스티(주연)', '주시 바타넨(주연)', '얀 히티아이넨(조연)', '누푸 코이부(조연)', '마티 오니스마(조연)', '시몬 알-바준(조연)', '마르티 서살로(조연)', '사카리 쿠오스마넨(조연)', '알리나 톰니코프(조연)']",3.7,"(7,178명)","2023 · 코미디/드라마/로맨스 · 핀란드, 독일",1시간 21분 · 12세
문바운드,93,달나라로 떠나는 특별한 대모험! 사라진 아내와 자신의 한 쪽 팔을 찾기 위해 용감하고 동물을 사랑하는 인간을 찾는 딱정벌레. 그리고 그의 소원을 들어주기 위해 달나라 여행을 떠나는 ‘피터’와 ‘앤’. 하지만 달나라엔 우주 정복을 꿈꾸는 ‘문맨’이 있었고 결국 동생 ‘앤’이 납치를 당하게 되는데…납치된 동생을 되찾기 위한 피터의 마법 같은 달나라 여행이 시작된다!,"['앨리 사마디 아하디(감독)', '알렉스 레(성우 | 피터)', '하워드 나이팅골(성우 | 줌즈맨 / 레이니 로빈)', '릴리언 가트너(성우 | 앤 / 슈팅스타)', '라파엘 폰 바르겐(성우 | 샌드맨 / 미스터 레이디버그)', '드류 사리치(성우 | 문맨 / 밀키웨이맨/ 허셸)']",3.0,(1명),"2021 · 판타지/모험/애니메이션/가족 · 독일, 오스트리아",1시간 25분 · 전체
디셈버,94,"7년 전 딸이 동급생에게 살해당한 이후, 현실 도피를 거듭해 온 히구치 카츠에게 어느 날 법원의 통지가 도착한다. 징역 20년을 받은 가해자 후쿠다 카나에게 재심의 기회가 주어졌다는 것이다. 카츠는 전처와 함께 법원으로 향하고, 마침내 카나는 여태껏 말하지 않았던 살인 동기를 밝히는데...","['안슐 차우한(감독)', '쇼겐(주연)', '메구미(주연)', '마츠우라 료(주연)', '키즈 토오루(조연)', '후지모리 신고(조연)', '시미즈 다쿠조(조연)', '마야 미키(조연)']",2.8,(275명),2022 · 드라마 · 일본,1시간 39분 · 15세
리빙: 어떤 인생,95,"매일 정해진 시간에 기차를 타고 집과 직장을 오가며 기계처럼 반복적인 일상을 살던 런던시청 공무원 윌리엄스 씨는 자신에게 살날이 불과 몇 달밖에 안 남았다는 소식을 듣게 된다. 난생 처음으로 인생을 즐겨 보기로 결심한 그는 바닷가 휴양지에서 술과 노래에 취해 보기도 하고 직장 동료였던 마거릿과 값비싼 레스토랑에 가보기도 하며 남은 시간을 만끽하고자 한다. 그러던 그는 문득 사무실 책상에 먼지 쌓인 채 놓여 있던 서류 하나를 생각해 내고, 남아있는 나날을 보낼 생애 가장 찬란한 선택을 하게 되는데…","['올리버 헤르마누스(감독)', '빌 나이(주연)', '에이미 루 우드(조연)', '알렉스 샤프(조연)', '톰 버크(조연)', '리처드 커닝햄(조연)']",3.4,"(1,785명)",2022 · 드라마 · 영국,1시간 42분 · 12세
더 퍼스트 슬램덩크,96,"전국 제패를 꿈꾸는 북산고 농구부 5인방의 꿈과 열정, 멈추지 않는 도전을 그린 영화","['이노우에 다케히코(감독)', '나카무라 슈고(성우 | 미야기 료타(송태섭))', '키무라 스바루(성우 | 사쿠라기 하나미치(강백호))', '카미오 신이치로(성우 | 루카와 카에데(서태웅))', '카사마 쥰(성우 | 미츠이 히사시(정대만))', '미야케 켄타(성우 | 아카기 타케노리(채치수))', '호우키 카츠히사(성우 | 안자이 미츠요시(안한수 감독))', '세토 아사미(성우 | 아야코(이한나))', '이와사키 료타(성우 | 코구레 키미노부(권준호))', '나라 토오루(성우 | 후카츠 카즈나리(이명헌))', '카누카 미츠아키(성우 | 카와타 마사시(신현철)/카와타 미키오(신현필))', '타케우치 슌스케(성우 | 사와키타 에이지(정우성))', '아자카미 요헤이(성우 | 야스다 야스하루(이달재))', '사카모토 마아야(성우 | 아카기 하루코(채소연))', '카지와라 가쿠토(성우 | 미야기 소타(송준섭))', '소노자키 미에(성우 | 미야기 카오루(태섭 어머니))', '쿠노 미사키(성우 | 미야기 안나(송아라))', '엄상현(성우 | 송태섭)', '강수진(성우 | 강백호)', '신용우(성우 | 서태웅)', '장민혁(성우 | 정대만)', '최낙윤(성우 | 채치수)', '이장원(성우 | 안한수 감독/신현필)', '소연(성우 | 이한나/송태섭 어머니)']",4.1,(8.4만명),2022 · 애니메이션/스포츠 · 일본,2시간 4분 · 12세
언더 유어 베드,98,"스무 살 첫사랑을 잊지 못한 서른 살 남자. 외롭게 살다 우연히 그 여자와 재회한다. 여자는 남자를 기억하지도 못하지만 남자는 다시 강렬히 여자에게 끌리고 여자 곁을 맴돌며 치밀하게 다가간다. 24시간 여자를 보고 듣고 느끼며 맨 밑바닥 비밀까지 알게 된 남자.남자는 여자를 구원할 수 있을까? “너와 가장 가까운 곳에서,너의 전부를 느끼고 싶었어”","['사부(감독)', '이지훈(주연 | 지훈)', '이윤우(주연 | 예은)', '신수항(조연)']",1.6,(178명),2023 · 로맨스/스릴러 · 한국,1시간 39분 · 청불
치악산,99,"산악바이크 동아리 ‘산가자’의 리더 ‘민준’(윤균상)과 팀원들은 라이딩 영상을 촬영하기 위해 치악산으로 향한다. ‘민준’의 사촌 동생, ‘현지’(김예원) 아버지의 산장에 머물게 된 이들은 40년 전 ‘현지’ 아버지가 치악산에서 실종되었다는 사실을 알게 되고 그날 밤부터 팀원 ‘양배’(연제욱), ‘수아’(배그린), ‘이삭’(이태환)을 비롯한 모두에게 정체를 알 수 없는 기이한 일들이 벌어지는데……","['김선웅(감독)', '윤균상(주연)', '김예원(주연)', '연제욱(주연)', '이태환(주연)', '배그린(주연)']",1.6,(488명),2022 · 공포/미스터리/스릴러/SF · 한국,1시간 29분 · 15세
힐마 아프 클린트 - 미래를 위한 그림,100,"”내가 죽은 후 20년 동안 내 작품을 공개하지 말라”는 유언을 남긴 세계 최초의 추상 예술가. 활동한 지 100년이 지난 지금, 봉인되었던 1천 5백여 점의 작품, 2만 6천 페이지의 노트는 전세계 수많은 팬을 끌어들이는 가장 큰 발견이다. 오판되고 은폐되었던 여성 화가 ‘힐마 아프 클린트’는 독창적인 스타일로 마음을 사로잡으며 예술계를 뒤흔들고 있다.","['할리나 디르슈카(감독)', '힐마 아프 클린트(출연 | 본인)', '에른스트 페터 피셔(출연 | 본인)', '율리아 포스(출연 | 본인)']",3.6,(171명),"2019 · 다큐멘터리/전기/역사 · 독일, 스웨덴, 스위스, 영국",1시간 34분 · 전체
