title,movie_num,summary,actor_list,rating,rating_cnt,info1,info2
"1986 그 여름, 그리고 고등어통조림",548,"“내게는 고등어 통조림을 보면 떠오르는 아이가 있다.” 사십 줄에 접어들었으나 여전히 대필 작가로 활동하고 있는 한 남자. 일도 삶도 무엇 하나 안 풀리는 그가 문득 고등어 통조림을 보며 다시금 펜을 든다. 부메랑 섬, 탄탄 바위, 자전거, 돌고래, 그리고 고등어 통조림...눈부시게 파란 하늘과 바다를 앞에 두고 ‘히사’와 ‘타케’가 처음 친구가 되었던 1986년 그해 여름. 돌아갈 수는 없어도 우리 모두의 가슴 속에 자리하는 어떤 순간이 있다. 지금, 그 시절로 떠나는 추억 여행이 시작된다!","['카나자와 토모키(감독)', '반카 이치로(주연)', '하라다 코노스케(주연)', '오노 마치코(조연)', '타케하라 피스톨(조연)', '칸지야 시호리(조연)', '쿠사나기 츠요시(조연)', '이와마츠 료(조연)', '무라카와 에리(조연)', '후쿠치 모모코(조연)', '고리켄(조연)', '하치무라 린타로(조연)', '카야시마 미즈키(조연)', '시노하라 아츠시(조연)', '이즈미사와 유키(조연)']",3.7,"(1,113명)",2022 · 모험/드라마 · 일본,1시간 36분 · 12세
유령,549,"“유령에게 고함. 작전을 시작한다.”1933년, 일제강점기 경성. 항일조직 ‘흑색단’의 스파이인 ‘유령’이 비밀리에 활약하고 있다. 새로 부임한 경호대장 다카하라는 ‘흑색단’의 총독 암살 시도를 막기 위해 조선총독부 내의 ‘유령’을 잡으려는 덫을 친다. 영문도 모른 채, '유령'으로 의심받고 벼랑 끝 외딴 호텔에 갇힌 용의자들. 총독부 통신과 감독관 무라야마, 암호문 기록 담당 차경, 정무총감 비서 유리코, 암호 해독 담당 천계장, 통신과 직원 백호. 이들에게 주어진 시간은 단 하루 뿐. 기필코 살아나가 동지들을 구하고 총독 암살 작전을 성공시켜야 하는 ‘유령’과 무사히 집으로 돌아가고 싶은 이들 사이, 의심과 경계는 점점 짙어지는데…. 과연 ‘유령’은 작전에 성공할 수 있을 것인가? “성공할 때까지 멈춰서는 안 된다”","['이해영(감독)', '설경구(주연 | 무라야마 쥰지)', '이하늬(주연 | 박차경)', '박소담(주연 | 유리코)', '박해수(주연 | 카이토)', '서현우(조연 | 천계장)', '김동희(조연 | 백호)', '김중희(조연 | 사쿠마 타다시)', '고인범(조연 | 야마가타 토구조)', '박상훈(조연 | 이동우)', '차희(조연 | 소학교 수녀)', '조하석(조연 | 경무국장)', '서진원(조연 | 정무총감)', '윤태인(조연 | 오오야마 아키히로)', '유경훈(조연 | 쿠라다 사토시)', '한우열(조연 | 흑색단원 1)', '윤정섭(조연 | 흑색단원 2)', '손경표(조연 | 흑색단원 3)', '김영택(조연 | 흑색단원 4)', '주연우(조연 | 경호대원)', '윤혁진(조연 | 경호대원)', '한상경(조연 | 경호대원)', '이솜(우정출연 | 윤난영)', '이주영(우정출연 | 이영주)']",2.9,(1.5만명),2022 · 액션 · 한국,2시간 13분 · 15세
뮤지컬 윌리엄과 윌리엄의 윌리엄들,551,"산업혁명이 시작된 18세기 말 런던. 바쁘게 돌아가는 공장만큼 늘어나는 자본이 신분마저 바꿔주던 그때, 사람들의 이목을 단번에 주목시킨 사건이 발생한다. 셰익스피어의 유물이라면 무엇이라도 열광하던 런던사회에 소네트 원본부터, 유언장, 차용증서, 서신까지 셰익스피어 미공개 유물들을 쏟아내던 ‘아일랜드 부자’가 희곡<보르티게른> 위작 논란으로 재판에 서게 된 것. ‘셰익스피어의 작품이냐, 아니냐’를 두고 벌어지는 치열한 공방- 아들을 위해 열정적인 변론을 펼치는 윌리엄 사무엘 아일랜드, 진술 대신 자신의 이야기를 시작하는 윌리엄 헨리 아일랜드, 그리고 새로운 유물을 들고 나타난 미지의 신사 H. 이 재판의 결과는 과연 어떻게 될 것인가?","['김은영(감독)', '원종환(주연 | 윌리엄 사무엘 아일랜드)', '김지철(주연 | H)']",4.0,(15명),2023 · 뮤지컬 · 한국,1시간 37분 · 12세
위험한 사돈,552,신랑 신부가 사라진 결혼식 피로연장에서 벌어지는 소동을 그린 영화,"['자쿱 미할추크(감독)', '마르친 도로친스키(주연)', '마야 오스타쉐브스카(주연)', '이자벨라 쿠나(조연)', '아담 보로노비츠(조연)', '에바 달코브스카(조연)', '마우고자타 미코와이차크(조연)', '안토니나 야르누슈키에비치(조연)', '오타르 사랄리제(조연)']",3.0,(20명),2021 · 코미디/드라마 · 폴란드,1시간 22분 · 15세
슈가: 로드 투 디데이,553,"BTS 10th Anniversary FESTA를 맞이하여, 전 세계 극장에서 개봉하는 슈가 솔로 다큐멘터리. 다 같이 모여, 영화관 큰 스크린으로 즐기는 축제!“지금 현재 내가 하고 싶은 이야기를 찾고 싶어요”18살, 한치 앞도 내다볼 수 없는 연습생 시절 고민 많고 걱정 많고 꿈 많던 소년 민윤기, 28살, 세계를 빛낸 아티스트로 원하던 모든 것을 가지게 된 방탄소년단 SUGA. 그리고 서른, 타고난 재능, 끝없는 노력, 빛나는 성공으로 깰 수 없는 기록을 깨고, 쓸 수 없는 역사를 쓰고 난 후 민윤기 혹은 SUGA 혹은 Agust D가 앨범 작업을 진행하며 지금 현재 새롭게 하고 싶은 이야기와 꾸고 싶은 꿈을 찾기 위해 길을 나선다. 그가 향한 곳에는 무엇이 있을까?라스베가스, 말리부, 춘천, 평창, 샌프란시스코, 도쿄, 서울다시 한번 꿈을 찾아 떠나는 여정, 그리고 그곳에서 만난 사람들SUGA,Road to MUSICRoad to D-DAY","['박준수(감독)', '슈가(출연)', '할시(출연)', '스티브 아오키(출연)', '앤더슨 팩(출연)', '아이유(출연)', '사카모토 류이치(출연)']",3.5,(119명),2023 · 다큐멘터리/음악 · 한국,1시간 21분 · 12세
실버맨,554,"인생 2회차 ‘할배달’이 왔다!  늙어버린 청춘들의 특별한 택배 트립! 고독사를 준비하던 독고 할배 ‘순철’은 진짜 죽을 위기를 넘기자 다시 삶의 욕구가 타오른다! 정신을 차린 ‘순철’은 ‘실버맨 심부름센터’를 찾아가고, 면접부터 말아먹고 그곳에서 만난 미스터리 택배맨 ‘탁배’를 무작정 따라나서며 새로운 세상을 마주하는데… 고집불통 할배들의 좌충우돌 동행기가 시작된다!","['최윤호(감독)', '김정팔(주연 | 순철)', '박상욱(주연 | 탁배)', '김나은(조연)']",2.3,(19명),2021 · 드라마/코미디 · 한국,1시간 37분 · 12세
육지것들,555,"견모는 제주도로 이주한 선배를 보기 위해 제주도로 왔다. 선배는 어느 마을에서 기이한 사람들과 함께 작은 예술제를 하면서 살고 있었다. 그중에 나타라고 하는 여자가 견모의 눈에 들어온다. 견모는 나타를 볼수록 옛 애인과 비슷하다고 느끼지만 아무리 기억하려 해도 옛 애인의 얼굴이 기억나지 않는다. 과연 선배는, 이곳에서 무슨 일이 있었던 걸까..","['이황(감독)', '강마루(주연 | 견모)', '김소이(주연 | 나타)', '박상협(주연 | 선배)', '배보람(주연 | 쩅쩅이)', '최진혁(조연 | 덕구)', '박정훈(조연 | 케빈)', '김영학(조연 | 성만)', '서정빈(조연 | 공주)', '안민영(조연 | 전도사)', '신지웅(조연 | 취객)', '황선택(조연 | 서퍼1)', '민동호(조연 | 서퍼2)', '김세현(조연 | 수녀1)', '이지운(조연 | 수녀2)', '방상호(조연 | 집주인)', '유가원(조연 | 무용)']",1.5,(40명),2022 · 코미디 · 한국,1시간 39분 · 15세
안나푸르나,556,"어느 봄날, 강현은 얼마 전 제대한 후배 선우와 함께 북악산을 오른다. 둘의 대화는 자연스럽게 그들의 과거 연인들을 소환한다. 그녀들과의 관계는 마치 산길처럼 오르막과 내리막을 반복하고, 때론 길을 잃어 헤매기도 하지만, 나무그늘 밑에서 느끼는 바람처럼 시원했으며, 봉우리 위에서 세상을 다 가진 듯 내지른 함성일 때도 있었다. 그렇게 반성문 같은 연애사들을 늘어놓으며 두 사람은 정상을 향해 한 걸음 한 걸음 옮기는 중에 문득 그들 앞을 지나치는 여인에 설레이기도 하고, 하산하는 아저씨의 영양가없는 조언에 힘빠지기도 한다. 그들은 과연 얼마나 높이 올라야 그녀들의 마음을 이해하고, 사랑을 알게 될까?","['황승재(감독)', '김강현(주연)', '차선우(주연)', '한수연(주연)', '신연서(주연)']",2.1,(92명),2022 · 드라마/로맨스/코미디 · 한국,1시간 12분 · 전체
포트리스2 : 스나이퍼 아이,557,은퇴한 CIA 요원들을 위한 비밀 휴양지 포트리스에 머물던 로버트 일행이 괴한들의 공격에 맞서 싸우는 내용을 담은 액션 영화,"['조쉬 스턴펠드(감독)', '채드 마이클 머레이(주연)', '브루스 윌리스(주연)', '제시 멧칼피(주연)', '서더리우스 블레인(조연)', '켈리 그레이슨(조연)', '마이클 시로우(조연)', '월커 화이트(조연)', '나탈리 유라(조연)']",1.1,(8명),2022 · 액션 · 미국,1시간 37분 · 15세
익스파이어드,558,"'감성제어의 비밀을 찾아라!' 사이보그와 인간이 공존하는 미래의 홍콩, 인간 역시 사이보그처럼 감정을 잊은 채 살아간다. 고독하게 살아가던 사이보그 암살자 '잭'은 우연히 노래방 가수 '에이프럴'과 만나게 되고, 점점 그녀에게 빠져들며 이상한 감정을 느끼게 된다. 그녀에게 빠져들수록 고통을 느끼게 되는 '잭'은 자신의 감성이 제어되고 있음을 알게 되고 그 비밀을 찾기 위해 과거를 파헤치기 시작하는데…","['아이반 센(감독)', '라이언 콴튼(주연 | 잭)', '질리언 응우옌(주연 | 에이프럴)', '휴고 위빙(주연 | 베르그만 박사)', '브룩 니콜 리(조연 | 접수원)', '비앙카 월레스(조연 | 걸 370)']",3.5,(82명),2022 · 로맨스/SF · 호주,1시간 42분 · 15세
뮤지컬 청춘소음,559,"오늘을 살아가는 청춘, 언젠가 나의 시절이었을 청춘 2022년, 서울 외곽의 낡은 빌라 여행 한 번 안 가본 여행 홍보 작가 오영원. 방음에 취약한 자취방에서 꾸역꾸역 글을 써내며 언젠가는 진짜 여행을 다니는 진짜 작가가 되길 꿈꾼다. 그런 그의 윗집에 알바를 하며 취직을 준비하는 한아름이 이사 온다. 아름의 팍팍한 현실 속에서 영원의 여행기만이 유일한 위안이다. 그러나 얼굴도, 이름도 모르는 서로는 정반대의 생활 방식이 만들어 내는 일상의 소리에 점차 신경이 쓰인다. 급기야 전문가의 상담까지 받게 되는 두 사람. 영원은 소음에 대한 불만을 적은 쪽지를 윗집에 붙인다. 아름은 여자 혼자 살면 해코지라도 당할까 비밀스런 과거를 가진 남자인 척한다. 거짓말은 금세 들통 나고 제대로 사이가 틀어진 영원과 아름, 바람 잘 날 없는 나날을 보내는데... “당신과 나 사이 고작 십오 센티 벽 하나 내 방은 당신의 바로 근처에 있죠” 정답 없는 층간소음 속에서 어떻게 살아남을 수 있을까?","['우진하(감독)', '정욱진(주연)', '임소윤(주연)']",2.8,(6명),2023 · 뮤지컬/공연실황 · 한국,1시간 41분 · 12세
그 여름,560,"""서로의 몸은 차라리 꽃잎과 물결에 가까웠다"" 갈색 눈동자를 가진 평범한 학생 '이경'. 여름의 햇살을 닮은 고교 축구선수 '수이'. 열여덟 살의 여름, 예기치 못한 사랑에 빠진 '이경'과 '수이'는 함께하는 미래를 그리며 스무살을 맞이한다.  대학에 진학한 '이경'과 달리 '수이'는 바로 사회에 뛰어들고, 낯선 행복과 사소한 오해 속에서 둘은 새로운 계절을 마주하게 된다","['한지원(감독)', '윤아영(성우 | 김이경)', '송하림(성우 | 이수이)', '이다슬(성우)']",3.1,"(1,492명)",2023 · 애니메이션/드라마/로맨스 · 한국,1시간 1분 · 12세
인디아나 존스: 운명의 다이얼,561,"모험의 또 다른 이름, 마침내 그가 돌아왔다  1969년 뉴욕, 전설적인 모험가이자 고고학자 ‘인디아나 존스’ 앞에 대녀 ‘헬레나’와 오랜 숙적 ‘위르겐 폴러’의 세력이 등장한다. 그들의 목표는 단 하나, 운명의 다이얼. 역사의 흐름을 바꿀 수 있는 다이얼을 차지하려는 쫓고 쫓기는 위협 속에 인디아나 존스는 전 세계를 무대로 하는 새로운 모험에 뛰어드는데…“난 평생 이걸 찾아 헤맸어”끝나지 않은 모험, 전설은 영원하다","['제임스 맨골드(감독)', '해리슨 포드(주연 | 인디아나 존스)', '피비 월러-브리지(조연 | 헬레나 쇼)', '매즈 미켈슨(조연 | 위르겐 폴러)', '안토니오 반데라스(조연 | 레날도)', '존 라이스 데이비스(조연 | 살라)', '토비 존스(조연 | 바질 쇼)', '보이드 홀브룩(조연 | 클라버)', '에단 이시도어(조연 | 테디)', '쇼네트 르네 윌슨(조연 | 메이슨)', '카렌 알렌(조연 | 매리언)', '토머스 크레치만(조연)']",3.1,"(9,832명)",2023 · 액션/모험 · 미국,2시간 34분 · 12세
룸 203,562,친구인 킴과 이지는 스테인드 글래스가 부착된 창문이 달린 아파트 203호로 함께 이사를 했다. 하지만 그 곳에서 벌어지는 기이한 현상과 죽음에 대한 공포는 점점 그녀들에게 다가오게 되는데...,"['벤 자거(감독)', '프란시스카 수에렙(주연 | 킴 화이트)', '빅토리아 비냐르스카(주연 | 이지 데이비스)', '에릭 위에간드(조연 | 이안)', '스콧 그레밀리언(조연 | 로넌)', '릭 라커(조연 | 밀턴 브릭스)']",1.9,(65명),2022 · 드라마/공포 · 미국,1시간 44분 · 15세
"2022 영탁 단독 콘서트 ""탁쇼""",563,"'“아주 오랫동안, 하나의 꿈만 바라본 사람은 꿈, 그 자체가 됩니다.” 17년 전, 가요제에서 ‘비상’을 불렀던 청년이 ‘음악’안에서 살기로 결심했던 순간부터 흔들림 없이 걸어온 영탁의 인생은 곧 음악, 그 자체가 되었습니다. 무대를 통해 영탁이라는 가수, 영탁이라는 사람 그 자체를 가감 없이 보여주며 살아가는 이유가 곧 ‘노래’가 되었고, ‘노래’로 ‘삶의 의미’를 알리는 ‘영탁의 세상’을 증명했습니다. 그 증명의 무대를 다시 한번 여러분에게 선사합니다. 다른 데서는 볼 수 없는, 오직 TAK SHOW에서만 볼 수 있는 그런 SHOW! 2022 영탁 단독 콘서트","['송승연(감독)', '영탁(주연)']",4.6,(332명),2022 · 한국,2시간 13분 · 전체
엽문의 시작,564,"1917년, 영춘권 후계자인 17세의 엽문은 홍콩의 덕립 서원으로 공부하러 가고 그곳에서 우연히 어릴 적부터 알던 우학호를 만나게 된다. 덕립 서원에서 열리는 영어 대회를 앞두고 탈옥범 마용이 학교를 점거한 후 학생들을 인질로 금괴를 요구하자 학부모들은 당황해 어쩔 줄 모른다. 엽문은 탈옥범 일행 중에 우학호가 있으며, 자신의 선생님이었던 마용이 우두머리인 걸 알고 그들을 막기 위해 고군분투하는데...","['이입명(감독)', '조문호(주연)', '모봉빈(주연)', '동소호(주연)', '이호헌(조연)', '석우청(조연)']",2.6,(14명),2020 · 액션/드라마 · 중국,1시간 19분 · 15세
명탐정코난: 하이바라 아이 이야기 ~흑철의 미스터리 트레인,565,"운행 중에 추리 게임이 진행되는 미스터리 트레인에 소년 탐정단과 함께 탑승하게 된 하이바라 아이와 에도가와 코난. 미스터리 트레인에서 시작될 추리 게임에 대한 기대도 잠시, 소년 탐정단에게 의문의 미션이 담긴 봉투가 도착하고 곧이어 열차 내 밀실 살인 사건이 일어난다. 한편, 사라진 조직원인 셰리를 추적하고 있는 검은 조직의 진은 미스터리 트레인에 그녀가 탔을 것이라고 추측하고…베르무트, 버번까지 합세해 하이바라 아이가 절체절명의 위기에 빠지게 된다! 미스터리 트레인, 그 안에서 발생된 밀실 살인 사건의 진실은!? 하이바라 아이는 검은 조직의 눈을 피해 무사히 도망칠 수 있을 것인가?","['미야시타 준이치(감독)', '타카야마 미나미(성우 | 에도가와 코난)', '하야시바라 메구미(성우 | 하이바라 아이)', '오가타 켄이치(성우 | 아가사 히로시)', '호리 유키토시(성우 | 진)']",3.1,"(1,749명)",2023 · 애니메이션/미스터리/액션 · 일본,1시간 30분 · 12세
스파이더맨: 어크로스 더 유니버스,566,"스파이더맨 VS 스파이더맨?! 여러 성장통을 겪으며 새로운 스파이더맨이 된 ‘마일스 모랄레스’. 그 앞에 다른 평행세계의 스파이더우먼 ‘ 그웬’이 다시 나타난다. 모든 차원의 멀티버스 속 스파이더맨들을 만나게 되지만, 질서에 대한 신념이 부딪히며 예상치 못한 균열이 생기는데…상상 그 이상을 넘어서는 멀티버스의 세계가 열린다!","['조아킴 도스 샌토스(감독)', '저스틴 톰슨(감독)', '켐프 파워스(감독)', '샤메익 무어(성우 | 마일스 모랄레스/스파이더맨)', '헤일리 스테인펠드(성우 | 그웬 스테이시/스파이더 그웬)', '브라이언 타이리 헨리(성우 | 제퍼슨 데이비스)', '루나 로렌 벨레즈(성우 | 리오 모랄레스)', '오스카 아이삭(성우 | 미겔 오하라/스파이더맨 2099)', '제이크 존슨(성우 | 피터 B. 파커/스파이더맨)', '카란 소니(성우 | 파비트르 프라바카르/스파이더 인디아)', '잇사 레이(성우 | 제시카 드류 / 스파이더우먼)', ""다니엘 칼루야(성우 | 호바트 '호비' 브라운/스파이더펑크)"", '제이슨 슈왈츠먼(성우 | 조너선 온/스팟)', '레이첼 드래치(성우)', '요르마 타코니(성우 | 에이드리언 툼스/벌처)', '셰이 위검(성우 | 조지 스테이시)', '소피아 바클레이(성우)']",4.2,(5.9만명),"2023 · 애니메이션/액션/모험 · 미국, 캐나다",2시간 20분 · 전체
살롱 드 서울,567,"서울의 유흥가, 보도사무실 ’살롱’의 노래방 도우미로 일하는 수진은 어느 날 갑작스레 만나자는 아빠의 말에 같이 사는 대학생 지연에게 하루만 일을 대신 나가줄 것을 부탁한다. 수진은 지연 대신 나간 학교 교양수업에서 지연의 남자친구 승영을 만나 호감을 느끼고, 지연은 얼떨결에 시작한 노래방 도우미 일에서 에이스가 되어 하와이로의 여행을 꿈꾼다.","['이자민(감독)', '강태제(주연 | 수진)', '홍비라(주연 | 지연)', '강성화(조연 | 승영)', '류종원(조연 | 기모)', '김수아(조연 | 보라)', '엄지만(조연 | 명도)', '좌유란(조연 | 초롱)', '신다정(조연 | 민정)', '곽민준(조연 | 아빠)', '김주하(조연 | 현주)', '김라온(조연 | 은아)', '김은수(조연 | 소라)']",2.6,(58명),2020 · 드라마 · 한국,1시간 28분 · 15세
북 오브 러브,568,"돌아가신 아버지가 유일하게 남기고 간 빚더미 덕분에 하루도 쉴 틈 없이 돈을 벌어야만 하는 마카오의 카지노 딜러 지아오. 어느 날, 얹혀살고 있는 집에서 ‘채링크로스 84번지’라는 책을 발견한 그녀는 책 때문에 자기 인생이 더욱 재수가 없는 거라는 생각에 그 책을 런던의 채링크로스 84번지 주소로 보내버린다. “가장 힘든 순간에 당신이 떠올랐어요. 당신.. 대체 누구죠?” 어릴 적 상처로 인해 그 누구에게도 마음을 주지 않고 오직 돈을 버는 것만이 삶의 목적이 되어버린 LA의 잘나가는 부동산 중개인 다니엘. 우연히 카페에서 ‘채링크로스 84번지’라는 책 때문에 봉변을 당하자 홧김에 책 제목의 주소지인 런던으로 책을 보낸다. 하지만, 두 번 다시 그 책을 다시 볼 일 없을 거라 생각했던 두 사람에게 ‘채링크로스 84번지’라는 책은 편지와 함께 다시 되돌아 온다. 마카오에서 LA, 우연이라도 절대 만날 수 없을 것 같던 두 사람은 서로 누군지도 모른 채 편지를 주고 받게 되면서 자신들도 모르는 사이 사랑의 감정을 느끼게 되는데…책 한 권으로 시작된 편지. 우리, 운명일까요?","['설효로(감독)', '탕웨이(주연 | 지아오)', '오수파(주연)', '진패(조연)', '혜영홍(조연)', '왕지문(조연)', '육의(조연)', '조봉(조연)']",3.1,"(3,108명)",2016 · 로맨스 · 중국,2시간 9분 · 15세
"믿거나 말거나, 진짜야",569,"말 꺼내기가 쉽지 않네 당신이 할래? 아냐, 난 너무 떨려당신이 해 근데 어떻게 얘기할지…그게 참 그러네요일단 해 볼까?그럼 갑니다 둘러보세요맘에 들어?이 집의 하이라이트를 꼭 보셔야 해요이 집의 백미는 바로 여기 있습니다 -하수구요?-그럴 리가요맞는데 두 분 인생을 송두리째 바꿀 통로예요야옹, 야옹그 통로로 내려가면 깜짝 놀랄 일이 벌어지죠","['캉뗑 두피우(감독)', '레아 드루케(주연)', '알랭 샤바(주연)', '브누아 마지멜(조연)', '아나이스 드무스티에(조연)', '마리-크리스틴 오리(조연)']",3.1,(540명),"2022 · 코미디/드라마/판타지/미스터리 · 프랑스, 벨기에",1시간 16분 · 15세
뮤지컬 앨리스,570,"세상에서 아빠를 가장 사랑하고, 그림 그리기를 좋아하는 나영, 나영이는 자폐스펙트럼 장애가 있는 17살 학생이다. 사회에 적응하기 위해 월화수목금토일 행동규칙을 정해놓고, 순서에 따라 행동하며 사회성 훈련을 하지만, 여전히 소리 등 외부자극에 민감한 나영은 소리를 지르고 방 안에 숨기 일쑤다. 그러던 어느 날, 특수학교에 갈 준비를 하던 나영이가 천둥소리에 놀라 방에 숨는다. 평소였다면 나영이를 달래주고 안아주었을 아빠는, 오늘따라 단호하게 나영이를 진정시킨다. 그리고 어른이 되면 아빠와 이별을 해야 하니, 더 이상 학교를 빼먹으면 안된다고 말한다. 아빠의 말에 슬퍼진 나영이는 자신의 친구 토끼에게 ‘아빠와 이별하지 않고 평생 함께 살 수 있는 방법’을 묻는다. 토끼는 나영이에게 이상한 나라에 가면 시간을 되돌릴 수 있으니 아빠와 이별하지 않아도 된다고 말해준다. 그렇게 나영이는 토끼를 따라 이상한 나라로 모험을 떠나는데...","['윤상원(감독)', '이휴(주연 | 나영)', '박영수(주연 | 아빠)']",1.8,(3명),2023 · 공연실황 · 한국,1시간 33분 · 12세
위대한 작은 농장,571,"위대한 자연 속 작은 농장이 안내할 미래의 희망!LA 도심 속 아파트에 살던 신혼부부 감독 존과 요리사 몰리. 안락사 위기에서 구한 반려견 토드가 밤낮 없이 짖어 이웃들로부터 쫓겨날 위기에 처한다. 이들은 과감하게 도시를 떠나 자연과 함께하는 전통식 농장을 짓기로 결심하고, 축구장 100배 면적의 척박한 황무지를 변화시킬 무모한 도전을 시작한다!","['존 체스터(감독)', '존 체스터(출연)', '몰리 체스터(출연)']",3.8,(358명),2018 · 다큐멘터리 · 미국,1시간 31분 · 전체
너의 눈을 들여다보면,572,"선천적 청각장애로 양쪽 귀가 들리지 않는 프로 복서 케이코. 재개발이 진행되고 있는 도쿄 도심의 작은 복싱 체육관에서 훈련을 거듭하며 다음 시합을 준비한다. 끊이지 않는 고민과 말로 표현할 수 없는 생각들이 마음에 쌓여만 가고, 체육관 회장에게 당분간 쉬고 싶다는 편지를 썼지만 끝내 보낼 수 없다. 그러던 어느 날, 케이코는 체육관이 문을 닫는다는 소식을 듣는다.","['미야케 쇼(감독)', '키시이 유키노(주연 | 케이코)', '미우라 마사키(주연)', '마츠우라 신이치로(주연)', '사토 히미(조연)', '나카하라 나나(조연)', '아다치 토모미츠(조연)', '시미즈 유타카(조연)', '죠타로(조연)', '야스미츠 류타로(조연)', '와타나베 마키코(조연)', '나카무라 유코(조연)', '나카지마 히로코(조연)', '센도 노부코(조연)', '미우라 토모카즈(조연)']",3.8,"(5,165명)",2022 · 드라마 · 일본,1시간 39분 · 전체
금지된 관계,573,"한 여자를 둘러싼 삼 형제위험한 욕망에 빠져들다!열정적인 그녀와 결혼을 결심한 둘째. 그가 일 때문에 멀리 떠난 사이 형과 동생마저 그녀의 관능에 매혹되고 위험하기에 더 강렬한, 금기의 관계를 맺게 되는데… 가장 파격적인 스캔들을 목격하다!","['세르지오 마차도(감독)', '소피 샬롯(주연 | 아나이라)', '다니엘 드 올리베이라(주연 | 달베르토)', '로물로 브라가(조연 | 달모)', '코코 치아렐라(조연)', '가블리엘 리온(조연 | 아르만도)', '길다 노마체(조연)']",0.9,(8명),2022 · 로맨스 · 브라질,1시간 48분 · 청불
부화,574,"로튼토마토 신선도 지수 92% 평론가들의 호평 '아름다운 색감의 스산한 공포영화' 완벽해 보이던 가족의 일상에 균열이 생기다. 전주국제영화제 및 다수 영화제 상영 및 초청제 23회 전주국제영화제, 제38회 선댄스 영화제 상영제 55회 시체스 영화제 특수효과상 수상행복한 가족들과의 일상을 블로그에 공유하는 엄마. 티니아는 겉모습에 집착하는 엄마를 만족시키기 위해 매사에 필사적이다. 어느 날 티니아는 숲에서 다친 새를 발견하고, 기이하게 생긴 새알을 집으로 가져온다. 엄마의 꿈을 위해 매일같이 체조 연습에 매달리는 그녀는, 가져온 알을 침대에 소중히 모셔놓고 힘들거나 슬픈 일이 있을 때마다 위안을 얻는다. 어머니의 욕심이 커져갈수록 티니아가 마음을 터 놓을 수 있는 존재는 알뿐이다.  좀처럼 맘대로 되지 않는 일상에 속상함을 털어놓던 밤, 알이 부화하고 티니아 가족 근처에서 연신 사고가 일어나기 시작하는데···.","['한나 베리홀름(감독)', '시리 솔랄린나(주연)', '소피아 헤이킬레(주연)', '야니 볼라넨(주연)', '레이노 노르딘(주연)', '사이야 렌토넨(주연)']",2.9,(603명),"2022 · 공포 · 핀란드, 스웨덴",1시간 31분 · 12세
극장판 극주부도,575,"전국을 주름 잡던 야쿠자 `타츠`. `미쿠`를 만나 결혼하면서 야쿠자 생활을 청산하고 전업주부가 되기로 한다. 겉으로는 무서워 보이지만 그 누구보다도 가족을 아끼고 사랑하는 츤데레 가정주부인 `타츠`와 집안일은 꽝이지만 다정한 워킹맘 `미쿠`, 나이에 비해 성숙한 딸 `히마와리` 세 명의 가족을 둘러싼, 다혈질 부하와 어설픈 순경, 알바생 등이 함께 펼치는 진지하고도 웃긴 일상 이야기.","['루토 토이치로(감독)', '타마키 히로시(주연)', '카와구치 하루나(조연)', '시손 쥰(조연)', '마츠모토 마리카(조연)', '타키토 켄이치(조연)', '이나모리 이즈미(조연)', '다케나카 나오토(조연)', '후루카와 유타(조연)', '타마시로 티나(조연)', '메구미(조연)', '야스이 쥰페이(조연)', '다나카 미치코(조연)', '시라토리 타마키(조연)', '나카가와 다이스케(조연)', '카타오카 히사미치(조연)', '미즈하시 켄지(조연)', '혼다 치카라(조연)', '쿠키!(조연)', '하시모토 준(조연)', '아다치 유미(조연)', '신카와 유아(조연)', '와타나베 쿠니토(조연)', '이즈카 켄타(조연)']",3.3,(403명),2022 · 코미디/드라마/범죄 · 일본,1시간 58분 · 12세
문재인입니다,576,"모두가 알지만 누구도 한 단어로 정의하지 못한 사람그래서 자꾸만 더 알고 싶은 사람, 마침내 이해하고 싶은 사람전직 대통령, 현직 평산마을 주민, 어디서도 볼 수 없었던 ‘사람 문재인’의 이야기 대한민국 제19대 대통령으로 5년의 임기를 마치고 퇴임한 문재인 전 대통령은 평산마을에서 모든 짐을 내려놓고 새 삶을 꾸린다. 텃밭을 가꾸고 개와 고양이의 밥을 챙기는 것이 일과이고, 수염을 깎지 않고 편한 옷을 입을 수 있는 것이 자유이다. 퇴임 이후 최초로 공개되는 평산마을에서의 일상과 인터뷰, 오랜 시간 곁에서 동고동락한 이들의 이야기를 통해 ‘사람 문재인’을 이해해보려 한다.","['이창재(감독)', '문재인(출연)']",2.7,"(1,593명)",2023 · 다큐멘터리 · 한국,1시간 54분 · 12세
